coin,symbol,price,1h,24h,7d,24h_volume,mkt_cap,date,price_ma_3,price_ma_7,price_volatility_3,price_volatility_7,liquidity_ratio
Beefy.Finance,BIFI,0.03531844782535496,0.8961201501877347,0.5666394112837285,0.09659310878823071,2.4679257152958817e-05,6.0860968101173645e-05,2022-03-16,0.03531844782535496,0.03531844782535496,0.0,0.0,0.40549554874619487
Beefy.Finance,BIFI,0.03549191880002166,0.8760951188986233,0.5322976287816843,0.09001161440185829,2.4250017258708616e-05,6.25813236906252e-05,2022-03-17,0.03540518331268831,0.03540518331268831,0.00012266250252585846,0.00012266250252585846,0.38748988258391015
Beldex,BDX,2.4593088895990355e-06,0.9036295369211514,0.5388389206868356,0.19318621757646143,2.9813254887637542e-06,0.00011130449481959286,2022-03-16,2.4593088895990355e-06,2.4593088895990355e-06,0.0,0.0,0.02678507016743398
Beldex,BDX,2.3801555019535142e-06,0.8873591989987485,0.5044971381847915,0.181184668989547,4.676968061204511e-06,0.0001049118872807284,2022-03-17,2.419732195776275e-06,2.419732195776275e-06,5.596989715803574e-08,5.596989715803574e-08,0.04457953815235081
Beta Finance,BETA,9.401204847288866e-06,0.904881101376721,0.5380212591986917,0.09407665505226478,0.0003211342009222904,9.430081478728242e-05,2022-03-16,9.401204847288866e-06,9.401204847288866e-06,0.0,0.0,3.4053872838680372
Beta Finance,BETA,9.466201874020625e-06,0.8823529411764707,0.5339329517579721,0.0911730545876887,0.0002796403322226287,9.633703032064928e-05,2022-03-17,9.433703360654746e-06,9.433703360654746e-06,4.595983835898993e-08,4.595983835898993e-08,2.9026992901129516
Bezoge Earth,BEZOGE,3.801804437800117e-14,0.8961201501877347,0.5241210139002452,0.10007742934572203,3.269217245085093e-06,8.652340976046213e-05,2022-03-16,3.801804437800117e-14,3.801804437800117e-14,0.0,0.0,0.03778375667786389
Bezoge Earth,BEZOGE,3.639251216783775e-14,0.8760951188986233,0.5102207686017988,0.07375145180023226,3.042549306718775e-06,8.371829985435843e-05,2022-03-17,3.720527827291946e-14,3.720527827291946e-14,1.1494248488437129e-15,1.1494248488437129e-15,0.03634226889154257
Biconomy,BICO,3.178279392390731e-05,0.8961201501877347,0.5911692559280457,0.11478900503290744,0.0005072814997266905,0.00011029541591206726,2022-03-16,3.178279392390731e-05,3.178279392390731e-05,0.0,0.0,4.599256426710327
Biconomy,BICO,3.129756042833614e-05,0.8735919899874844,0.5134914145543744,0.10801393728222994,0.0005253107835364695,0.00010571684554447957,2022-03-17,3.154017717612173e-05,3.154017717612173e-05,3.431118951772302e-07,3.431118951772302e-07,4.96898873440862
Bifrost,BFC,3.6193323457862534e-06,0.8973717146433041,0.5421095666394112,0.10994967092528066,2.359386777583798e-05,0.00011796620656172825,2022-03-16,3.6193323457862534e-06,3.6193323457862534e-06,0.0,0.0,0.2000036151020674
Bifrost,BFC,3.635636191237445e-06,0.8811013767209012,0.5322976287816843,0.10298102981029808,3.275332722587621e-05,0.00012051496465023518,2022-03-17,3.627484268511849e-06,3.627484268511849e-06,1.1528559677955186e-08,1.1528559677955186e-08,0.2717758375077844
Binance USD,BUSD,2.4261674742554178e-05,0.8785982478097623,0.5298446443172525,0.10840108401084009,0.069724558144343,0.023078783899384517,2022-03-16,2.4261674742554178e-05,2.4261674742554178e-05,0.0,0.0,3.02115377600328
Binance USD,BUSD,2.4250465848806484e-05,0.8798498122653317,0.526573998364677,0.10782036391792486,0.06409936377223831,0.022869133378662667,2022-03-17,2.425607029568033e-05,2.425607029568033e-05,7.92588477859433e-09,7.92588477859433e-09,2.8028766944517245
Biswap,BSW,8.678303985586939e-06,0.904881101376721,0.5625511038430089,0.1368563685636856,8.93124149789904e-05,1.8366513932813658e-05,2022-03-16,8.678303985586939e-06,8.678303985586939e-06,0.0,0.0,4.862520605983225
Biswap,BSW,8.636040148122689e-06,0.8836045056320401,0.526573998364677,0.11924119241192407,8.511531254027461e-05,1.874176989133031e-05,2022-03-17,8.657172066854814e-06,8.657172066854814e-06,2.988504606993714e-08,2.988504606993714e-08,4.541234461809496
BitDAO,BIT,2.71730757159812e-05,0.9123904881101377,0.543744889615699,0.11498257839721251,0.0009419295266641367,0.0011954312062128075,2022-03-16,2.71730757159812e-05,2.71730757159812e-05,0.0,0.0,0.7879405638971526
BitDAO,BIT,2.7658309211552368e-05,0.8848560700876096,0.5380212591986917,0.10820751064653501,0.0007308072080564649,0.0012187324359341802,2022-03-17,2.7415692463766782e-05,2.7415692463766782e-05,3.431118951772266e-07,3.431118951772266e-07,0.5996448333234483
BitTorrent,BTT,4.3931584988527025e-11,0.8898623279098873,0.5461978740801308,0.10859465737514515,0.0015161172328107912,0.0020748543805296036,2022-03-16,4.3931584988527025e-11,4.3931584988527025e-11,0.0,0.0,0.7307098350265765
BitTorrent,BTT,4.428709130905725e-11,0.8836045056320401,0.5355682747342599,0.10472319008904372,0.0012444312674816274,0.0020874700234134293,2022-03-17,4.410933814879213e-11,4.410933814879213e-11,2.513809300016006e-13,2.513809300016006e-13,0.5961430139742661
Bitcoin,BTC,0.9913189301474841,0.9086357947434294,0.552739165985282,0.11866047231900888,0.6108704964347693,0.9934460122575236,2022-03-16,0.9913189301474841,0.9913189301474841,0.0,0.0,0.6149005464642374
Bitcoin,BTC,0.9911228958152732,0.8823529411764707,0.5282093213409648,0.102787456445993,0.35343279449732123,1.0,2022-03-17,0.9912209129813787,0.9912209129813787,0.00013861720565169075,0.00013861720565169075,0.3534327941438884
Bitcoin Cash,BCH,0.0071710232142625325,0.9036295369211514,0.5404742436631234,0.11556329849012772,0.0237944021885613,0.007148552736358724,2022-03-16,0.0071710232142625325,0.0071710232142625325,0.0,0.0,3.3285617015843423
Bitcoin Cash,BCH,0.007221487497801934,0.8836045056320401,0.5331152902698282,0.10123886953155244,0.020584622897010338,0.007199174259113523,2022-03-17,0.007196255356032234,0.007196255356032234,3.568363709843097e-05,3.568363709843097e-05,2.8593029279224744
Bitcoin Diamond,BCD,1.2512982992712e-05,0.8911138923654569,0.5486508585445625,0.1049167634533488,1.4217371876133434e-05,3.971844691767927e-05,2022-03-16,1.2512982992712e-05,1.2512982992712e-05,0.0,0.0,0.35794486024943184
Bitcoin Diamond,BCD,1.2841461807538907e-05,0.8998748435544431,0.5519215044971381,0.10007742934572203,0.0002374890885280933,4.3189979798336116e-05,2022-03-17,1.2677222400125454e-05,1.2677222400125454e-05,2.3226959744022586e-07,2.3226959744022586e-07,5.4985807137730704
Bitcoin Gold,BTG,0.0007215422078783256,0.9036295369211514,0.5511038430089941,0.11420828493999223,0.0001578721305235159,0.0005819343048327621,2022-03-16,0.0007215422078783256,0.0007215422078783256,0.0,0.0,0.2712881126345918
Bitcoin Gold,BTG,0.0007259093093384661,0.8811013767209012,0.5339329517579721,0.10104529616724736,0.00010661686885153079,0.0005903338177784616,2022-03-17,0.0007237257586083959,0.0007237257586083959,3.0880070565950556e-06,3.0880070565950556e-06,0.18060406677815424
Bitcoin SV,BSV,0.0018708177421386417,0.8973717146433041,0.5404742436631234,0.10433604336043358,0.0023339850897354094,0.0017980040604214096,2022-03-16,0.0018708177421386417,0.0018708177421386417,0.0,0.0,1.298097063858307
Bitcoin SV,BSV,0.0018945941834216291,0.8836045056320401,0.5388389206868356,0.09543166860240028,0.0014317208125157969,0.0018277530901511724,2022-03-17,0.0018827059627801353,0.0018827059627801353,1.6812482863684283e-05,1.6812482863684283e-05,0.7833224503397939
Bitkub Coin,KUB,0.00019142461396682225,0.886107634543179,0.5282093213409648,0.1014324428958575,3.7864092014694355e-05,0.0008159051056831424,2022-03-16,0.00019142461396682225,0.00019142461396682225,0.0,0.0,0.046407413489069904
Bitkub Coin,KUB,0.0001923950809579646,0.8785982478097623,0.5314799672935404,0.09930313588850172,4.9671347820610834e-05,0.0008219594721711403,2022-03-17,0.00019190984746239343,0.00019190984746239343,6.862237903544653e-07,6.862237903544653e-07,0.06043033637543189
Blox,CDT,2.6812304287985103e-06,0.9474342928660826,0.651676206050695,0.10665892373209446,2.6103060450244903e-06,1.1327298843255394e-05,2022-03-17,2.6812304287985103e-06,2.6812304287985103e-06,0.0,0.0,0.23042348027202741
Boba Network,BOBA,2.9356626446051464e-05,0.8898623279098873,0.5780866721177432,0.13433991482771968,7.563675392966846e-05,0.00016386800256511168,2022-03-16,2.9356626446051464e-05,2.9356626446051464e-05,0.0,0.0,0.46156840369864927
Boba Network,BOBA,3.105494368055056e-05,0.8873591989987485,0.5756336876533114,0.13937282229965153,0.0001312836810164023,0.00017830006660500566,2022-03-17,3.020578506330101e-05,3.020578506330101e-05,1.2008916331202938e-06,1.2008916331202938e-06,0.7363033969237996
Bonfida,FIDA,3.906129635747487e-05,0.9061326658322904,0.5339329517579721,0.08594657375145177,7.580592636828621e-05,2.5104276078440174e-05,2022-03-16,3.906129635747487e-05,3.906129635747487e-05,0.0,0.0,3.01952171851982
Bonfida,FIDA,4.00317633486172e-05,0.8785982478097623,0.5486508585445625,0.09194734804490899,0.00012700151768823564,2.8303752480605824e-05,2022-03-17,3.954652985304603e-05,3.954652985304603e-05,6.862237903544532e-07,6.862237903544532e-07,4.486932637028216
Bounce,AUCTION,0.000317827939563112,0.9011264080100125,0.5429272281275551,0.11324041811846687,3.0051418473807087e-05,3.676023235370006e-05,2022-03-16,0.000317827939563112,0.000317827939563112,0.0,0.0,0.8174758175859241
Bounce,AUCTION,0.0003183131730586832,0.8836045056320401,0.5298446443172525,0.10801393728222994,2.831647321360665e-05,3.716129204814434e-05,2022-03-17,0.00031807055631089757,0.00031807055631089757,3.431118951772518e-07,3.431118951772518e-07,0.7619678887653702
COTI,COTI,4.889091356996892e-06,0.902377972465582,0.5674570727718724,0.10956252419667051,0.000268967330927363,0.00018701828867860644,2022-03-16,4.889091356996892e-06,4.889091356996892e-06,0.0,0.0,1.4381796275013359
COTI,COTI,4.967699183279421e-06,0.8823529411764707,0.5412919051512673,0.10181958962446765,0.00020993329579299742,0.00019240570771539704,2022-03-17,4.928395270138156e-06,4.928395270138156e-06,5.5584127018710595e-08,5.5584127018710595e-08,1.0910913568747576
CRYPTO20,C20,7.132932381295767e-05,0.8886107634543179,0.48977923139820106,0.10588463027487414,9.165001871223835e-07,4.279419322052267e-05,2022-03-16,7.132932381295767e-05,7.132932381295767e-05,0.0,0.0,0.021415960956168104
CRYPTO20,C20,7.787997600316847e-05,0.8873591989987485,0.6050695012264922,0.10530391018195895,4.214414953350369e-06,5.289432365023999e-05,2022-03-17,7.460464990806307e-05,7.460464990806307e-05,4.632010584892564e-06,4.632010584892564e-06,0.07967462267964112
Cardano,ADA,1.999552611116723e-05,0.9011264080100125,0.5412919051512673,0.11343399148277192,0.016410094665562397,0.03384758105730654,2022-03-16,1.999552611116723e-05,1.999552611116723e-05,0.0,0.0,0.4848232478697844
Cardano,ADA,2.034089105164001e-05,0.8836045056320401,0.5429272281275551,0.10549748354626401,0.013539943638485841,0.034569022430547665,2022-03-17,2.016820858140362e-05,2.016820858140362e-05,2.442098913923901e-07,2.442098913923901e-07,0.39167851141901155
Carry,CRE,1.8534822396049702e-07,0.8986232790988735,0.5094031071136549,0.10782036391792486,0.0002613398650455277,1.5185429006834558e-06,2022-03-16,1.8534822396049702e-07,1.8534822396049702e-07,0.0,0.0,171.98584187914864
Cartesi,CTSI,7.560568628538747e-06,0.9061326658322904,0.5200327064595257,0.11188540456833138,0.000292320532310828,0.0001238337382286512,2022-03-16,7.560568628538747e-06,7.560568628538747e-06,0.0,0.0,2.360569711635203
Cartesi,CTSI,7.811410084074264e-06,0.8848560700876096,0.5551921504497137,0.10801393728222994,0.0002969326172788008,0.0001315194036547711,2022-03-17,7.685989356306505e-06,7.685989356306505e-06,1.7737169421186852e-07,1.7737169421186852e-07,2.2576924114240216
Casper Network,CSPR,1.5383846824402076e-06,0.9098873591989988,0.6107931316434995,0.1116918312040263,0.00019309355261986586,0.00025361685483236095,2022-03-16,1.5383846824402076e-06,1.5383846824402076e-06,0.0,0.0,0.7613563041430932
Casper Network,CSPR,1.6329703670816244e-06,0.8986232790988735,0.5789043336058871,0.11517615176151759,0.00017884628515515104,0.0002766987824370786,2022-03-17,1.585677524760916e-06,1.585677524760916e-06,6.688217901311804e-08,6.688217901311804e-08,0.6463549901627429
Celer Network,CELR,8.993537987838916e-07,0.9173967459324155,0.5511038430089941,0.10743321718931473,0.0006190114463051861,0.00018387952785884023,2022-03-16,8.993537987838916e-07,8.993537987838916e-07,0.0,0.0,3.366378449709386
Celer Network,CELR,9.296309844393231e-07,0.8923654568210263,0.5576451349141455,0.10065814943863721,0.0005137922134805665,0.0001941448967847019,2022-03-17,9.144923916116074e-07,9.144923916116074e-07,2.1409203292199628e-08,2.1409203292199628e-08,2.6464232414364974
Celo,CELO,6.11394204059631e-05,0.9086357947434294,0.5584627964022894,0.0933023615950445,0.0008046979180749758,0.0012995375617847944,2022-03-16,6.11394204059631e-05,6.11394204059631e-05,0.0,0.0,0.6192181915477742
Celo,CELO,7.302764104745677e-05,0.8498122653316647,0.6876533115290269,0.11653116531165308,0.012885040018021791,0.0015816614186206063,2022-03-17,6.708353072670993e-05,6.708353072670993e-05,8.40624143184206e-06,8.40624143184206e-06,8.146517149505927
Celo Dollar,CUSD,2.424245949612956e-05,0.8848560700876096,0.5322976287816843,0.10820751064653501,1.3306799197137337e-05,2.213983866983479e-05,2022-03-16,2.424245949612956e-05,2.424245949612956e-05,0.0,0.0,0.6010070077095516
Celo Dollar,CUSD,2.4261674742554178e-05,0.8798498122653317,0.5322976287816843,0.10878823073945022,4.989328631828934e-05,2.1788179006192846e-05,2022-03-17,2.4252067119341868e-05,2.4252067119341868e-05,1.3587231049019023e-08,1.3587231049019023e-08,2.289819469751882
Celsius Network,CEL,7.715212575981173e-05,0.8923654568210263,0.5543744889615698,0.12698412698412695,6.779385684628351e-05,0.0016498533770656566,2022-03-16,7.715212575981173e-05,7.715212575981173e-05,0.0,0.0,0.04109081249149883
Celsius Network,CEL,7.933567648988199e-05,0.8823529411764707,0.552739165985282,0.11885404568331392,6.401208215147349e-05,0.0017039513321120197,2022-03-17,7.824390112484686e-05,7.824390112484686e-05,1.5440035282975134e-06,1.5440035282975134e-06,0.03756682680913474
CertiK,CTK,2.8628776202694707e-05,0.9011264080100125,0.5609157808667211,0.1157568718544328,0.00013629992603439393,2.209864856719839e-05,2022-03-16,2.8628776202694707e-05,2.8628776202694707e-05,0.0,0.0,6.167515543061548
CertiK,CTK,2.838615945490912e-05,0.8785982478097623,0.525756336876533,0.1062717770034843,7.835255757134958e-05,2.2068341032975357e-05,2022-03-17,2.8507467828801912e-05,2.8507467828801912e-05,1.7155594758861272e-07,1.7155594758861272e-07,3.550289854793467
ChainX,PCX,4.2943164322044224e-05,0.9486858573216521,0.668847097301717,0.12311265969802553,7.681819928280273e-06,3.556254545587087e-06,2022-03-16,4.2943164322044224e-05,4.2943164322044224e-05,0.0,0.0,2.159479966877791
ChainX,PCX,3.9789146600831614e-05,0.8886107634543179,0.5159443990188062,0.1144018583042973,9.040947261123883e-06,3.556254545587087e-06,2022-03-17,4.136615546143792e-05,4.136615546143792e-05,2.2302273186519808e-06,2.2302273186519808e-06,2.541551959597474
Chainlink,LINK,0.00034961073352302366,0.9098873591989988,0.5805396565821749,0.12775842044134725,0.012443688319602554,0.008545133045951286,2022-03-16,0.00034961073352302366,0.00034961073352302366,0.0,0.0,1.4562309090397965
Chainlink,LINK,0.00035276475124423624,0.8848560700876096,0.5355682747342599,0.11517615176151759,0.009589471054374962,0.008665256754883452,2022-03-17,0.0003511877423836299,0.0003511877423836299,2.2302273186519736e-06,2.2302273186519736e-06,1.106657335030877
Chia,XCH,0.0015806481117870822,0.8961201501877347,0.5110384300899427,0.09175377468060392,0.0001769577884191886,0.0002005455196670277,2022-03-16,0.0015806481117870822,0.0015806481117870822,0.0,0.0,0.8823777581031871
Chia,XCH,0.0016010279186010712,0.8773466833541927,0.5404742436631234,0.09310878823073943,0.0001567677370799816,0.0002057813636621307,2022-03-17,0.0015908380151940767,0.0015908380151940767,1.4410699597443388e-05,1.4410699597443388e-05,0.7618132783107444
Chiliz,CHZ,4.809658633771891e-06,0.9136420525657072,0.5478331970564185,0.11188540456833138,0.001888466995720461,0.001267456444679426,2022-03-16,4.809658633771891e-06,4.809658633771891e-06,0.0,0.0,1.4899648139256503
Chiliz,CHZ,4.931791904607154e-06,0.9036295369211514,0.5486508585445625,0.11053039101819587,0.001866033756854438,0.0013118957459088956,2022-03-17,4.870725269189523e-06,4.870725269189523e-06,8.636126401610785e-08,8.636126401610785e-08,1.4223937689254886
Chromia,CHR,9.2043941414852e-06,0.9173967459324155,0.5650040883074406,0.11401471157568716,0.0010081605622740842,0.00019045348061055695,2022-03-16,9.2043941414852e-06,9.2043941414852e-06,0.0,0.0,5.293446281978422
Chromia,CHR,9.692708869753247e-06,0.8823529411764707,0.5715453802125919,0.11188540456833138,0.001005686805883371,0.00020754871596798658,2022-03-17,9.448551505619224e-06,9.448551505619224e-06,3.452906557116024e-07,3.452906557116024e-07,4.8455224387707325
Circuits of Value,COVAL,9.283183732207732e-07,0.8798498122653317,0.5568274734260016,0.10065814943863721,1.0376996994698854e-05,4.173267180214465e-06,2022-03-16,9.283183732207732e-07,9.283183732207732e-07,0.0,0.0,2.485944609363914
Circuits of Value,COVAL,9.209974918766179e-07,0.8836045056320401,0.5183973834832378,0.09756097560975607,6.3310122684714315e-06,2.64923982587e-06,2022-03-17,9.246579325486955e-07,9.246579325486955e-07,5.17664484271435e-09,5.17664484271435e-09,2.388845042124871
Civic,CVC,6.508339793392664e-06,0.9111389236545683,0.5739983646770236,0.11420828493999223,0.00025906731701283583,0.00014641399811479952,2022-03-16,6.508339793392664e-06,6.508339793392664e-06,0.0,0.0,1.76940423008925
Civic,CVC,6.942963435375761e-06,0.8798498122653317,0.5829926410466066,0.11653116531165308,0.0010669661170931775,0.0001627363546232894,2022-03-17,6.725651614384212e-06,6.725651614384212e-06,3.0732532451024187e-07,3.0732532451024187e-07,6.556368816262445
